rank,gene_symbol,ensembl_id,log2FC,pvalue,padj
884,NRXN3,ENSG00000021645,-0.038998868884507765,0.18189195957502224,0.6469858523320731
885,PLXDC1,ENSG00000161381,-2.471315086676647,0.1819180630245708,0.6469858523320731
886,ST6GAL1,ENSG00000073849,1.0032898164901383,0.18295596656287105,0.6469858523320731
887,RAMP2,ENSG00000131477,-0.1318271690102426,0.18357245256364796,0.6469858523320731
888,SPARCL1,ENSG00000152583,-0.04233817489142888,0.18404517609423998,0.6469858523320731
889,SNED1,ENSG00000162804,-0.18085538994540507,0.18480587493373535,0.6469858523320731
890,GAS6,ENSG00000183087,0.6914995562359976,0.18520658963825898,0.6469858523320731
891,TEKT2,ENSG00000092850,0.4521956848951787,0.18579412557316088,0.6469858523320731
892,HMGN2,ENSG00000198830,-0.28607557669934,0.18591709502847387,0.6469858523320731
893,TRERF1,ENSG00000124496,-0.4314656813912272,0.18704317976889107,0.6469858523320731
894,ATP6V1F,ENSG00000128524,-0.2526593336643928,0.1876979339832071,0.6469858523320731
895,JCAD,ENSG00000165757,-1.6280123624176568,0.1877352578432987,0.6469858523320731
896,ENSG00000257894,ENSG00000257894,-1.105187352976908,0.1877352578432987,0.6469858523320731
897,NPDC1,ENSG00000107281,1.5195490448524205,0.18806461181895118,0.6469858523320731
898,FTO,ENSG00000140718,0.5798711385273008,0.18813697574275934,0.6469858523320731
899,FBLN5,ENSG00000140092,-0.7681651373948326,0.18857123945015308,0.6469858523320731
900,PLPP1,ENSG00000067113,-0.4229036532713786,0.18945018930379742,0.6469858523320731
901,MUC1,ENSG00000185499,-0.15249010495770754,0.18953728242090118,0.6469858523320731
902,EMP2,ENSG00000213853,-0.14187272192952421,0.18953728242090118,0.6469858523320731
903,CACNA1D,ENSG00000157388,-0.8557405761991035,0.19039788554637493,0.6469858523320731
904,ATP2B1-AS1,ENSG00000271614,0.4994149173291622,0.19186684310569335,0.6469858523320731
905,DLGAP1,ENSG00000170579,-0.6372102572113088,0.1920738689489534,0.6469858523320731
906,TEX26,ENSG00000175664,-1.6749529183322656,0.19254819973006554,0.6469858523320731
907,PSENEN,ENSG00000205155,-0.4192111305531324,0.19291578642134755,0.6469858523320731
908,PART1,ENSG00000152931,-0.3339479091382147,0.19301386263024856,0.6469858523320731
909,ADAM12,ENSG00000148848,-0.8245608408155523,0.1936886127734323,0.6469858523320731
910,NFKBIZ,ENSG00000144802,-0.008455821363540061,0.1949757811048698,0.6469858523320731
911,SPI1,ENSG00000066336,-0.29252251735223567,0.1951959066733936,0.6469858523320731
912,VAMP5,ENSG00000168899,0.7422247456243851,0.1958889108296441,0.6469858523320731
913,ADH1C,ENSG00000248144,-1.244375770499992,0.19641710892715813,0.6469858523320731
914,BTG2,ENSG00000159388,-0.3264346092127297,0.19672325262686063,0.6469858523320731
915,DYNC2H1,ENSG00000187240,0.42087495607222114,0.19690651220832,0.6469858523320731
916,SDC4,ENSG00000124145,-0.19718507377304506,0.19692801591687548,0.6469858523320731
917,CALR,ENSG00000179218,0.10593909768121199,0.19692801591687548,0.6469858523320731
918,SLC13A2,ENSG00000007216,-11.032894403021105,0.1974923805766875,0.6469858523320731
919,RUNX3,ENSG00000020633,-12.47471092605686,0.1974923805766875,0.6469858523320731
920,KCNH2,ENSG00000055118,-11.10989708077402,0.1974923805766875,0.6469858523320731
921,RUNX1T1,ENSG00000079102,-12.391571930298234,0.1974923805766875,0.6469858523320731
922,C1QTNF3,ENSG00000082196,-13.15753524194219,0.1974923805766875,0.6469858523320731
923,CHRDL1,ENSG00000101938,-13.361268043637747,0.1974923805766875,0.6469858523320731
924,SFRP4,ENSG00000106483,-12.631072181863006,0.1974923805766875,0.6469858523320731
925,FGF12,ENSG00000114279,-12.380669723624592,0.1974923805766875,0.6469858523320731
926,TACR1,ENSG00000115353,-11.86836026112261,0.1974923805766875,0.6469858523320731
927,PRG4,ENSG00000116690,-13.623579996499739,0.1974923805766875,0.6469858523320731
928,NRN1,ENSG00000124785,-12.03945014953952,0.1974923805766875,0.6469858523320731
929,ZNF835,ENSG00000127903,-13.25860712691339,0.1974923805766875,0.6469858523320731
930,SPINK2,ENSG00000128040,-12.504312556643077,0.1974923805766875,0.6469858523320731
931,APOBEC3A,ENSG00000128383,-13.191655854627847,0.1974923805766875,0.6469858523320731
932,IDO1,ENSG00000131203,-12.350845424886025,0.1974923805766875,0.6469858523320731
933,TMEM204,ENSG00000131634,-12.854557076360193,0.1974923805766875,0.6469858523320731
934,LYVE1,ENSG00000133800,-12.203262729924115,0.1974923805766875,0.6469858523320731
935,KLRD1,ENSG00000134539,-13.377331262643219,0.1974923805766875,0.6469858523320731
936,RBP4,ENSG00000138207,-12.809673225128456,0.1974923805766875,0.6469858523320731
937,MMRN1,ENSG00000138722,-12.920309976887708,0.1974923805766875,0.6469858523320731
938,PLA2G7,ENSG00000146070,-12.811508160960983,0.1974923805766875,0.6469858523320731
939,CD8A,ENSG00000153563,-11.76590402897372,0.1974923805766875,0.6469858523320731
940,TFF1,ENSG00000160182,-12.181750834696237,0.1974923805766875,0.6469858523320731
941,TAGAP,ENSG00000164691,-12.06614289869298,0.1974923805766875,0.6469858523320731
942,SLC30A8,ENSG00000164756,-12.473537532034687,0.1974923805766875,0.6469858523320731
943,SERPINB7,ENSG00000166396,-11.811780331083268,0.1974923805766875,0.6469858523320731
944,CA4,ENSG00000167434,-12.765176740356921,0.1974923805766875,0.6469858523320731
945,PDGFD,ENSG00000170962,-12.840267164395925,0.1974923805766875,0.6469858523320731
946,S1PR1,ENSG00000170989,-11.013850666198046,0.1974923805766875,0.6469858523320731
947,CD8B,ENSG00000172116,-12.019941874813938,0.1974923805766875,0.6469858523320731
948,CD34,ENSG00000174059,-12.935237598224015,0.1974923805766875,0.6469858523320731
949,ANXA2R,ENSG00000177721,-10.728691040185533,0.1974923805766875,0.6469858523320731
950,GPR35,ENSG00000178623,-12.9606644062407,0.1974923805766875,0.6469858523320731
951,PRF1,ENSG00000180644,-11.981316888241828,0.1974923805766875,0.6469858523320731
952,LCK,ENSG00000182866,-12.541901571831188,0.1974923805766875,0.6469858523320731
953,TMEM255B,ENSG00000184497,-12.329210667931886,0.1974923805766875,0.6469858523320731
954,ROBO2,ENSG00000185008,-12.787735787237189,0.1974923805766875,0.6469858523320731
955,NDUFA4L2,ENSG00000185633,-11.338964987554624,0.1974923805766875,0.6469858523320731
956,C16orf54,ENSG00000185905,-12.087802648097703,0.1974923805766875,0.6469858523320731
957,PLAC9,ENSG00000189129,-13.172346444660302,0.1974923805766875,0.6469858523320731
958,AJAP1,ENSG00000196581,-11.805797918018152,0.1974923805766875,0.6469858523320731
959,GZMM,ENSG00000197540,-13.48671858501653,0.1974923805766875,0.6469858523320731
960,GRK5,ENSG00000198873,-12.540304874836671,0.1974923805766875,0.6469858523320731
961,SLFN12L,ENSG00000205045,-11.857997376400492,0.1974923805766875,0.6469858523320731
962,IGHA2,ENSG00000211890,-13.352121498483204,0.1974923805766875,0.6469858523320731
963,GIMAP1,ENSG00000213203,-12.9975270290672,0.1974923805766875,0.6469858523320731
964,SIDT1-AS1,ENSG00000239453,-13.217132030245232,0.1974923805766875,0.6469858523320731
965,PLCXD2,ENSG00000240891,-11.38396746434713,0.1974923805766875,0.6469858523320731
966,LINC02899,ENSG00000248874,-12.816244551158402,0.1974923805766875,0.6469858523320731
967,ENSG00000257086,ENSG00000257086,-12.932996358959262,0.1974923805766875,0.6469858523320731
968,ENSG00000263105,ENSG00000263105,-11.818884882627913,0.1974923805766875,0.6469858523320731
969,MIR142HG,ENSG00000265206,-13.419089323976959,0.1974923805766875,0.6469858523320731
970,ENSG00000272347,ENSG00000272347,-11.171634784618208,0.1974923805766875,0.6469858523320731
971,ENSG00000280145,ENSG00000280145,-13.846304104354104,0.1974923805766875,0.6469858523320731
972,FAM13C,ENSG00000148541,-0.6692874280141137,0.19771659138936803,0.6470539888987445
973,RHOV,ENSG00000104140,1.0545207409943478,0.19974449567026853,0.6504589402591764
974,RP1,ENSG00000104237,0.7244732403073053,0.19975443315867158,0.6504589402591764
975,SPP1,ENSG00000118785,1.5472968782582046,0.1997794355967354,0.6504589402591764
976,ENPP2,ENSG00000136960,0.4690714371634961,0.1997794355967354,0.6504589402591764
977,PCAT1,ENSG00000253438,-0.19662754361690205,0.1997794355967354,0.6504589402591764
978,DNAH6,ENSG00000115423,0.7116649269620481,0.20041892871391265,0.6518738366451494
979,SFTA3,ENSG00000229415,-0.2616933711387683,0.20069175236930015,0.6520944476881959
980,MEF2C,ENSG00000081189,-0.6847297123808875,0.2011664552147252,0.6529698918755519
981,NEGR1,ENSG00000172260,0.08475299479891163,0.20243239178102812,0.6564092133083083
982,SPINK1,ENSG00000164266,-1.007826701753328,0.2031612775242272,0.658101857234793
983,GRINA,ENSG00000178719,-0.28480540115416453,0.2042318639808789,0.6608968050083172
984,ARPC3,ENSG00000111229,-0.17473522854268428,0.2045275900162753,0.6611811624408248
985,SDK1,ENSG00000146555,-0.30097249159836625,0.20737250387140438,0.6656324967800415
986,CAP1,ENSG00000131236,-0.44923811875063957,0.20799762835004743,0.6656324967800415
987,TCN1,ENSG00000134827,4.193756825355686,0.2080926089786279,0.6656324967800415
988,ITGA4,ENSG00000115232,5.751230627199077,0.20826260530985863,0.6656324967800415
989,TEK,ENSG00000120156,5.050367671585271,0.20826260530985863,0.6656324967800415
990,MUC6,ENSG00000184956,5.438353303858492,0.20826260530985863,0.6656324967800415
991,IGLV2-23,ENSG00000211660,6.166225126759061,0.20826260530985863,0.6656324967800415
992,EPHA1-AS1,ENSG00000229153,2.8297065865753437,0.20826260530985863,0.6656324967800415
993,ENSG00000248335,ENSG00000248335,2.75112092878744,0.20826260530985863,0.6656324967800415
994,DNAJB1,ENSG00000132002,0.348234635072909,0.20840392725434476,0.6656324967800415
995,PCSK2,ENSG00000125851,-0.21324948944421696,0.20859164406413466,0.6656324967800415
996,SMAD6,ENSG00000137834,-0.3546855332815433,0.2086248347342664,0.6656324967800415
997,TTC39C-AS1,ENSG00000264745,-1.5042241119086261,0.2086248347342664,0.6656324967800415
998,EDN1,ENSG00000078401,-0.492771725336393,0.20936134396167771,0.6673130612646261
999,ANKRD36C,ENSG00000174501,0.9177038715568862,0.2104141216075026,0.6699973181516174
1000,ALOX5,ENSG00000012779,-2.6738086337529934,0.21179396918354976,0.671701511438556
1001,SYT10,ENSG00000110975,-2.384874875488827,0.21179396918354976,0.671701511438556
1002,LIMD2,ENSG00000136490,-2.397680408020645,0.21179396918354976,0.671701511438556
1003,KCNMA1,ENSG00000156113,-2.4553165461309954,0.21179396918354976,0.671701511438556
1004,ALDH1A1,ENSG00000165092,0.27583863990741925,0.21228849819658213,0.6723234977531533
1005,ENSG00000181123,ENSG00000181123,0.4993764824055842,0.21241279951019143,0.6723234977531533
1006,CCNA1,ENSG00000133101,-1.0944898125358207,0.21304565539647213,0.6736562920637951
1007,CAPS,ENSG00000105519,0.22954785034092012,0.21427693749891297,0.6762756325123688
1008,POMP,ENSG00000132963,-0.27629298440378763,0.2142992258951486,0.6762756325123688
1009,ICAM3,ENSG00000076662,-0.6484039481216048,0.21492040689804603,0.6770988913305578
1010,HES1,ENSG00000114315,-0.4265255806892152,0.21498581585786336,0.6770988913305578
1011,ODAD1,ENSG00000105479,0.37161722646119033,0.2157737141394721,0.6786240901263678
1012,ZC3HAV1,ENSG00000105939,0.3530502663871664,0.2160793647186955,0.6786240901263678
1013,SLC22A31,ENSG00000259803,-0.235024897921497,0.2162734294766646,0.6786240901263678
1014,CYSTM1,ENSG00000120306,-0.17127915640523897,0.2163234289179934,0.6786240901263678
1015,FCMR,ENSG00000162894,0.32116114855439903,0.21736605155901034,0.6812230640484847
1016,CCDC78,ENSG00000162004,0.31624308768072096,0.2178262941059128,0.6819935448335716
1017,RASAL3,ENSG00000105122,-2.8566243497615362,0.2185401539076367,0.6821002419008431
1018,SH3BGRL,ENSG00000131171,-0.4066398865985972,0.2186498674948275,0.6821002419008431
1019,CPA3,ENSG00000163751,3.2562975255101714,0.21891083690318525,0.6821002419008431
1020,EEF1A1-AS1,ENSG00000229862,3.335738678917161,0.21891083690318525,0.6821002419008431
1021,ZBBX,ENSG00000169064,0.8759343748683612,0.2189325202705944,0.6821002419008431
1022,F3,ENSG00000117525,-0.3632657657781869,0.2200606752438553,0.6849442347854243
1023,RHOB,ENSG00000143878,0.24528873362142145,0.2203370422299088,0.6851340482241836
1024,NEBL,ENSG00000078114,-0.3622440964196252,0.22108187167319715,0.6867787439379298
1025,IGFBP5,ENSG00000115461,0.44836003462248253,0.22336485054800015,0.6877738177850113
1026,LTK,ENSG00000062524,-1.8121051135582054,0.2254393514920835,0.6877738177850113
1027,TFPI2,ENSG00000105825,1.01550846499882,0.22633239819726825,0.6877738177850113
1028,ENG,ENSG00000106991,-1.8255531210547895,0.22642637339189386,0.6877738177850113
1029,STXBP6,ENSG00000168952,-1.4562522640570208,0.22642637339189386,0.6877738177850113
1030,CIMIP1,ENSG00000124237,0.2454089373880205,0.22826507850137312,0.6877738177850113
1031,PECAM1,ENSG00000261371,-0.5555085295075104,0.2284016324940954,0.6877738177850113
1032,C1QA,ENSG00000173372,-0.699231326412149,0.22873358688347156,0.6877738177850113
1033,APOBEC3H,ENSG00000100298,1.8249866491932547,0.2299445562624679,0.6877738177850113
1034,HELB,ENSG00000127311,0.9520169729522179,0.23154320300912135,0.6877738177850113
1035,RAB37,ENSG00000172794,-0.8655397946342331,0.23154320300912135,0.6877738177850113
1036,CSF1,ENSG00000184371,0.19688112315538842,0.23186743253476427,0.6877738177850113
1037,ITGA10,ENSG00000143127,0.40327639491561085,0.23188832066280984,0.6877738177850113
1038,NOSTRIN,ENSG00000163072,-0.21193686503518538,0.23230941535967642,0.6877738177850113
1039,HLA-DRB5,ENSG00000198502,-0.3198414815583026,0.23249681727177784,0.6877738177850113
1040,TPM4,ENSG00000167460,0.21843624010248186,0.23271306491270027,0.6877738177850113
1041,TSPAN3,ENSG00000140391,-0.21691285257059756,0.23279951982712865,0.6877738177850113
1042,CYP7B1,ENSG00000172817,-1.2444879728289377,0.2342388605803407,0.6877738177850113
1043,IGFBP7,ENSG00000163453,0.23678149978770946,0.23562478885708926,0.6877738177850113
1044,FGFBP1,ENSG00000137440,-0.7946409320087322,0.23639361655972624,0.6877738177850113
1045,NAMPT,ENSG00000105835,-0.3322886434917094,0.23649539484852056,0.6877738177850113
1046,CX3CL1,ENSG00000006210,1.3254546202884723,0.2366166479833166,0.6877738177850113
1047,FKBP1A,ENSG00000088832,-0.33767132527896004,0.23696802360299685,0.6877738177850113
1048,EPPIN,ENSG00000101448,-0.41872569176167307,0.2373420887343738,0.6877738177850113
1049,DCDC1,ENSG00000170959,-0.8632190722623503,0.2378034817732254,0.6877738177850113
1050,CCL18,ENSG00000275385,-0.07594621030690751,0.2383821681960272,0.6877738177850113
1051,DNALI1,ENSG00000163879,0.20434214342990586,0.2392700166047791,0.6877738177850113
1052,MCEMP1,ENSG00000183019,-0.31959226584876976,0.2392765143684712,0.6877738177850113
1053,CTTNBP2,ENSG00000077063,-0.07923387415657057,0.23970121312226045,0.6877738177850113
1054,C3orf70,ENSG00000187068,0.17544275945837562,0.23970121312226045,0.6877738177850113
1055,ENSG00000272211,ENSG00000272211,0.24702589716657553,0.23970121312226045,0.6877738177850113
1056,CLDN3,ENSG00000165215,-0.25629195725138215,0.24134171132525883,0.6877738177850113
1057,HLA-E,ENSG00000204592,-0.17927187895860144,0.24134171132525883,0.6877738177850113
1058,SERPINB1,ENSG00000021355,0.16107667630983713,0.241364760972252,0.6877738177850113
1059,SAT1,ENSG00000130066,-0.06941163376831372,0.24136732193073607,0.6877738177850113
1060,P4HB,ENSG00000185624,-0.15230078983128315,0.24136732193073607,0.6877738177850113
1061,EPAS1,ENSG00000116016,-0.1928724054988703,0.2428082618482601,0.6877738177850113
1062,FOXO1,ENSG00000150907,-0.4133112261224694,0.24342094975351203,0.6877738177850113
1063,MSN,ENSG00000147065,-0.43612110523039693,0.24345307125294546,0.6877738177850113
1064,NCKAP5,ENSG00000176771,0.514349868565966,0.24365013937959346,0.6877738177850113
1065,TNNT3,ENSG00000130595,-0.6777271620293082,0.24484881812219328,0.6877738177850113
1066,CCDC80,ENSG00000091986,-0.6251381373031766,0.24500091383985345,0.6877738177850113
1067,ANKFN1,ENSG00000153930,0.5272597849987819,0.24549950784481167,0.6877738177850113
1068,PLCB4,ENSG00000101333,-0.9344876901613279,0.24632096292311279,0.6877738177850113
1069,ETS1,ENSG00000134954,0.21959116204713425,0.24705087644661272,0.6877738177850113
1070,ITM2A,ENSG00000078596,-0.5445490960467714,0.2470658923430028,0.6877738177850113
1071,CYTIP,ENSG00000115165,0.30055692571308956,0.2470658923430028,0.6877738177850113
1072,ATP6V1B1,ENSG00000116039,0.7970691961187937,0.2470658923430028,0.6877738177850113
1073,SLC52A1,ENSG00000132517,1.546862763580922,0.2470658923430028,0.6877738177850113
1074,SERPINB2,ENSG00000197632,0.04719183776449043,0.2470658923430028,0.6877738177850113
1075,ENSG00000272588,ENSG00000272588,0.782958230138064,0.2470658923430028,0.6877738177850113
1076,PCOLCE,ENSG00000106333,-0.7037199018705875,0.24748167773436736,0.6877738177850113
1077,LIFR-AS1,ENSG00000244968,0.5929084956783663,0.24748167773436736,0.6877738177850113
1078,LGALS7B,ENSG00000178934,1.7393452514009207,0.2480041541801834,0.6877738177850113
1079,PLEKHG1,ENSG00000120278,-0.43371560412951116,0.24841818629964962,0.6877738177850113
1080,WDR49,ENSG00000174776,0.671793523924503,0.24847961695451382,0.6877738177850113
1081,A2M,ENSG00000175899,0.6078014769681976,0.24941183519294818,0.6877738177850113
1082,MYOM2,ENSG00000036448,-0.20608728929565423,0.2498675927810856,0.6877738177850113
1083,FOS,ENSG00000170345,-0.1504943631573481,0.2501520491741386,0.6877738177850113
1084,DOCK4,ENSG00000128512,-0.003036906199437528,0.25027637470083275,0.6877738177850113
1085,FBLN1,ENSG00000077942,1.2523042160917734,0.2505115645281101,0.6877738177850113
1086,DEPP1,ENSG00000165507,-0.3548156026575491,0.2505822031222428,0.6877738177850113
1087,LINC02166,ENSG00000260259,-0.695789185426777,0.25074590477774616,0.6877738177850113
1088,BST2,ENSG00000130303,0.9808394249837011,0.25077484212418377,0.6877738177850113
1089,SAMD4A,ENSG00000020577,-1.1514864857418967,0.2513055972285143,0.6877738177850113
1090,HPGD,ENSG00000164120,-0.4763269186656851,0.25243179639527036,0.6877738177850113
1091,PDLIM3,ENSG00000154553,-1.0092966356702653,0.2527445405861555,0.6877738177850113
1092,FLT4,ENSG00000037280,-10.580951038064166,0.25318552047351406,0.6877738177850113
1093,CCDC85A,ENSG00000055813,-11.886205889005533,0.25318552047351406,0.6877738177850113
1094,CYTH4,ENSG00000100055,-12.8068558747335,0.25318552047351406,0.6877738177850113
